country_name,year,co2_emissions_metric_tons_per_capita,energy_related_methane_emissions_percent_of_total,energy_use_kg_of_oil_equivalent_per_capita,fertility_rate_total_births_per_woman,fossil_fuel_energy_consumption_percent_of_total,gdp_per_capita_current_usd,life_expectancy_at_birth_total_years,literacy_rate_adult_total_percent_of_people_ages_15_and_above,mortality_rate_infant_per_1_000_live_births,population_total,renewable_energy_consumption_percent_of_total_final_energy_consumption,continent
Lesotho,1999,0.9041629801196298,24.450597147148173,,3.857,,451.92715792993226,49.328,,83.8,2019731,56.8799186926529,Africa
Lesotho,2000,0.9109756769467199,26.608884655708888,,3.792,,436.4883519882659,47.691,86.25443,85.4,2032804,56.6981761457499,Africa
Lesotho,2001,0.9222710169275055,27.57723098551516,,3.732,,405.6053136641659,46.197,,86.5,2035740,56.4998434207427,Africa
Lesotho,2002,0.9394091817586604,23.768758050899955,,3.674,,382.19017349571067,44.898,,86.5,2029829,56.1638600993359,Africa
Lesotho,2003,0.9574706641272962,24.24778840085678,,3.616,,573.653767611567,43.845,,86.5,2018348,55.9395401040085,Africa
Lesotho,2004,0.9889862109534681,29.43999639264772,13.958543126913069,3.558,0,753.3807868233674,43.083,,86,2005940,55.4107465308097,Africa
Lesotho,2005,1.0085511148160877,26.669912066839945,16.53212191287672,3.502,0,842.8130531880043,42.658,,85.4,1996114,55.3066298895252,Africa
Lesotho,2006,1.0245801504468228,27.2114675009915,9.548031371815918,3.449,0,904.6034022165933,42.595,,85,1989939,55.4603953682502,Africa
Lesotho,2007,1.0445915843701967,27.06937637344529,9.562529379613292,3.402,0,863.7796315114329,42.854,,83,1986922,55.3265424352243,Africa
Lesotho,2008,1.0703180316929601,27.072145462147436,,3.361,,884.9626747513587,43.384,,84.3,1987129,54.9862266288091,Africa
Lesotho,2009,1.1147683242962398,,,3.328,,890.9963832685899,44.146,75.8002,80.4,1990131,53.9814082725128,Africa
Lesotho,2010,1.1411248152793598,,,3.302,,1199.9517661177479,45.1,,77.4,1995581,53.4492321673762,Africa
Lesotho,2011,1.1639021512765577,,,3.282,,1393.3863615571552,46.207,,74.6,2003787,53.1354663327189,Africa
Lesotho,2012,1.1938282572121948,,,3.265,,1328.8130740180286,47.416,,74,2014990,52.4127512100243,Africa
Lesotho,2013,1.200327923968176,,,3.25,,1249.183495610879,48.663,,73,2028519,52.2983789129422,Africa
Lesotho,2014,1.2077157260047655,,,3.235,,1276.4130001565,49.891,76.6352,71.3,2043437,51.3888984915194,Africa
Liberia,1960,0.1475117037662125,,,6.406,,,34.264,,210.7,1118657,,Africa
Liberia,1961,0.14124811127004944,,,6.429,,,34.56,,211.1,1142302,,Africa
Liberia,1962,0.21688032722809278,,,6.453,,,34.911,,211,1166648,,Africa
Liberia,1963,0.2984547768840798,,,6.476,,,35.322,,210.2,1191802,,Africa
Liberia,1964,0.39744117132673346,,,6.5,,,35.796,,208.9,1217901,,Africa
Liberia,1965,0.4476613161010102,,,6.524,,,36.324,,207.1,1245102,,Africa
Liberia,1966,0.4808844223315304,,,6.552,,,36.895,,205,1273464,,Africa
Liberia,1967,0.46997125940592543,,,6.583,,,37.491,,202.3,1303035,,Africa
Liberia,1968,0.662489936115888,,,6.617,,,38.099,,199.2,1333978,,Africa
Liberia,1969,0.9311724388255561,,,6.655,,,38.714,,195.6,1366502,,Africa
Liberia,1970,1.036696579640616,42.26978404017319,,6.695,,,39.338,,191.9,1400730,,Africa
Liberia,1971,1.0617607385619368,42.253076421399996,,6.736,,,39.98,,188.4,1436738,,Africa
Liberia,1972,1.0220878400235458,42.342577269457905,,6.777,,,40.65,,184.9,1474567,,Africa
Liberia,1973,0.9782760574392189,42.324221885007695,,6.815,,,41.346,,181.7,1514366,,Africa
Liberia,1974,1.1074349896227567,40.34203716319127,,6.849,,,42.061,,178.5,1556290,,Africa
Liberia,1975,0.9279472299075512,39.80472046305003,,6.88,,,42.786,,175.2,1600452,,Africa
Liberia,1976,0.8979029502331946,38.45852488686829,,6.907,,,43.514,,172.1,1645836,,Africa
Liberia,1977,0.8711655064001796,43.70037367726373,,6.93,,,44.226,,169.3,1692140,,Africa
Liberia,1978,0.8657159400177148,44.234924833601774,,6.95,,,44.902,,166.5,1740914,,Africa
Liberia,1979,1.085232922093267,45.08091740568367,,6.964,,,45.52,,164,1794248,,Africa
Liberia,1980,1.102276253493657,45.38917201665408,,6.973,,,46.053,,161.8,1853001,,Africa
Liberia,1981,1.0109530515012826,43.467288268207064,,6.973,,,46.474,,159.9,1918826,,Africa
Liberia,1982,0.3022835580902174,43.58127905746495,,6.964,,,46.776,,158.4,1989483,,Africa
Liberia,1983,0.345804327864645,41.08320836407222,,6.946,,,46.962,,157.5,2057227,,Africa
Liberia,1984,0.3316790352284991,41.8801396687438,,6.917,,,47.038,32.10677,157.6,2111671,,Africa
Liberia,1985,0.33666440794238295,42.94282851193286,,6.875,,,47.004,,158.9,2145754,,Africa
Liberia,1986,0.33808524626012715,46.54268106429353,,6.82,,,46.862,,161.3,2158429,,Africa
Liberia,1987,0.3559175708535115,46.84456610986341,,6.752,,,46.645,,164.7,2153316,,Africa
Liberia,1988,0.38317892766823625,50.244292185962195,,6.673,,,46.399,,168.4,2134097,,Africa
Liberia,1989,0.31683639293193083,50.29307250526816,,6.587,,,46.174,,172,2106431,,Africa
Liberia,1990,0.22787237609301358,51.07911352939824,,6.499,,,46.046,,174.7,2075912,88.8172391382016,Africa
Liberia,1991,0.1366044176401706,52.18864179891264,,6.415,,,46.097,,176,2040139,90.0681413831512,Africa
Liberia,1992,0.14106495525633184,49.847831772471196,,6.337,,,46.357,,175.2,2001624,88.9272423563431,Africa
Liberia,1993,0.15953971747848308,49.10911720525551,,6.269,,,46.832,,172.7,1976699,87.4436129389303,Africa
Liberia,1994,0.15690717259008716,48.23482053568336,,6.21,,,47.506,,168.5,1986493,86.8545270972531,Africa
Liberia,1995,0.15961716881184704,47.91344329929746,,6.158,,,48.314,,162.9,2044661,86.5974066868768,Africa
Liberia,1996,0.15615248107131846,49.00392539680769,,6.11,,,49.163,,156.4,2160478,86.9857347954309,Africa
Liberia,1997,0.14975698585075586,50.6045747328266,,6.059,,,49.963,,149.2,2326202,87.6524541679149,Africa
Liberia,1998,0.1485747062241979,51.14952615290947,,6.003,,,50.657,,141.8,2517481,88.0034271010486,Africa
Liberia,1999,0.14533735450299884,52.30453700873202,,5.939,,,51.234,,134,2699712,90.0509513558389,Africa
Liberia,2000,0.14804687170874326,56.2686003161848,,5.866,,306.83289473314665,51.734,,126,2848456,90.826124782357,Africa
Liberia,2001,0.16634737419035744,53.22241486866914,,5.785,,306.7103554014707,52.236,,118,2953927,90.7242959525428,Africa
Liberia,2002,0.1612412219408747,56.71972561100168,,5.699,,306.4737369860242,52.826,,110.4,3024729,91.3993997204887,Africa
Liberia,2003,0.16922462949999645,59.46732009975012,,5.61,,243.08934053241765,53.554,,103,3077058,90.7150332808808,Africa
Liberia,2004,0.19646829318696502,58.1114747374072,,5.52,,286.06499894280324,54.422,,96,3135651,90.1840627229306,Africa
Liberia,2005,0.2256183431548148,61.17353566157491,,5.429,,294.8930367954418,55.393,,89.7,3218116,88.2274138557077,Africa
Liberia,2006,0.22469828436827827,62.02752102349331,,5.338,,336.1156742543504,56.4,,84.3,3329211,87.6347056578426,Africa
Liberia,2007,0.1927819634877962,54.02794885646581,,5.246,,396.6017612815581,57.365,42.94108,79.9,3461911,89.84999737284,Africa
Liberia,2008,0.15652436624480992,55.829047084942886,,5.154,,478.39993791333376,58.229,,76,3607860,91.4943941514789,Africa
Liberia,2009,0.13772740603489542,,,5.062,,470.9476195968549,58.971,,72.7,3754133,91.5130245095015,Africa
Liberia,2010,0.20354652722598499,,,4.971,,513.4456986202239,59.6,,69.8,3891356,89.2054669015124,Africa
Liberia,2011,0.22180302246976497,,,4.881,,596.8970810537946,60.146,,67.2,4017443,87.3679743918266,Africa
Liberia,2012,0.24826998550895998,,,4.793,,657.9362563499552,60.663,,64.8,4135659,85.1799364456257,Africa
Liberia,2013,0.22528525299564486,,,4.706,,721.9300554052483,61.186,,62.5,4248334,86.9896264925097,Africa
Liberia,2014,0.2144933885842544,,,4.621,,721.1827948356522,61.723,,60.5,4359505,83.9355343251113,Africa
Libya,1960,0.4784968693408045,,,7.202,,,42.609,,163.4,1448417,,Africa
Libya,1961,0.7979875453166104,,,7.243,,,44.211,,155.2,1498071,,Africa
Libya,1962,0.6762659327720363,,,7.31,,,45.833,,147.3,1550813,,Africa
Libya,1963,0.91037792493767,,,7.402,,,47.415,,139.6,1607171,,Africa
Libya,1964,0.3979596180654445,,,7.517,,,48.914,,132.2,1667825,,Africa
Libya,1965,0.5860240488407702,,,7.647,,,50.303,,125.2,1733306,,Africa
Libya,1966,1.4577057054925948,,,7.781,,,51.581,,118.5,1803683,,Africa
Libya,1967,9.850218508183346,,,7.905,,,52.778,,112.1,1878877,,Africa
Libya,1968,15.385602941221514,,,8.01,,,53.921,,106.1,1958914,,Africa
Libya,1969,17.394682403227687,,,8.087,,,55.011,,100.4,2043818,,Africa
Libya,1970,15.15422779005271,96.93998638183416,,8.132,,,56.052,,95.1,2133526,,Africa
Libya,1971,9.714938338870073,96.27911562934823,704.6957425590604,8.147,93.82077679734296,,57.046,,90,2228146,,Africa
Libya,1972,6.544697506756206,95.22033397938729,944.2102866177727,8.135,95.393831564769485,,57.995,,85.2,2327490,,Africa
Libya,1973,6.001150259898673,94.44087641839204,1068.8481562312945,8.102,95.94208554840677,,58.902,,80.7,2430755,,Africa
Libya,1974,3.684507554137195,92.0518374744434,1142.2731314902353,8.048,96.21670642645384,,59.77,,76.3,2536888,,Africa
Libya,1975,4.377987697432914,91.40516571208052,1385.4750166248352,7.97,96.89375115627867,,60.6,,72.3,2645139,,Africa
Libya,1976,6.504152182309772,92.21616249728285,1206.7977736926325,7.866,96.46365120996187,,61.393,,68.7,2754696,,Africa
Libya,1977,7.0162972490933075,92.95393879198612,1442.2583879256165,7.736,97.06539262504693,,62.15,,65.3,2865637,,Africa
Libya,1978,7.1294397321600895,92.52387175427144,1572.6128724413772,7.582,97.33111915576652,,62.869,,62.3,2979093,,Africa
Libya,1979,8.406300002357327,91.5897147937634,1695.6507979871662,7.408,97.61882135704045,,63.548,,59.5,3096729,,Africa
Libya,1980,8.356907325624809,91.06086227839607,2189.4609230226383,7.219,98.22619006241403,,64.185,,56.9,3219466,,Africa
Libya,1981,8.606183917048336,88.84146910503557,2273.9513128248236,7.023,98.3575453147908,,64.771,,54.5,3347781,,Africa
Libya,1982,8.838635132083343,87.7328203657794,2377.0539705452225,6.826,98.48867920582862,,65.306,,52.1,3480454,,Africa
Libya,1983,8.414028980086531,86.17704346252565,2337.0439337934745,6.63,98.51987887335314,,65.793,,49.8,3614689,,Africa
Libya,1984,7.639919769718273,85.57790292286555,2419.9158462813425,6.435,98.62093686426259,,66.235,60.16439,47.6,3746715,,Africa
Libya,1985,8.110643322376768,85.00639993545877,2615.6576739882817,6.236,98.76598879741742,,66.644,,45.5,3873781,,Africa
Libya,1986,8.526290887416177,88.48437016061558,2524.6717002991795,6.023,98.76018413798013,,67.03,,43.4,3994597,,Africa
Libya,1987,7.924283741612881,87.56657716644712,2678.7076994202775,5.79,98.86422184821677,,67.405,,41.3,4109725,,Africa
Libya,1988,8.62435095783625,88.04738156302534,2507.2660498288096,5.533,98.81839473109989,,67.775,,39.3,4220450,,Africa
Libya,1989,8.6216798157701,87.47479023239127,2653.9724860987876,5.256,98.91166984437567,,68.141,,37.4,4328939,,Africa
Libya,1990,8.290020355397901,88.74058810930704,2517.1019376959384,4.966,98.88036098946876,6514.321503985111,68.503,,35.5,4436661,3.12930845114595,Africa
Libya,1991,9.432500073719666,89.07869132916987,2493.103140193678,4.67,98.8963448993686,7040.780941866197,68.85,,33.8,4544242,3.01159694843539,Africa
Libya,1992,8.011461689549408,87.81800834182376,2423.686674686646,4.381,98.89077532440619,7284.93438247872,69.175,,32.2,4650885,2.88670661972821,Africa
Libya,1993,8.190561021111293,87.45505647043416,2460.430023723837,4.109,98.93127773154664,6447.144637887158,69.469,,30.8,4755133,2.70156795083744,Africa
Libya,1994,9.09031540461907,87.38433337733464,2721.066968768506,3.859,99.05348345702339,5892.617611950349,69.732,76.5,29.6,4854875,2.36339705882639,Africa
Libya,1995,9.299399571370664,87.64622113744139,2826.1951690087167,3.636,99.1060089005867,5161.683341893416,69.965,,28.4,4948798,2.19164068555507,Africa
Libya,1996,8.768172089470355,87.54438737893298,2950.0261210352073,3.439,99.13991781291791,5536.868264523858,70.169,,27.4,5036171,2.10173579385332,Africa
Libya,1997,8.78774784794159,86.34879406450227,2950.8093677871093,3.265,99.1352223173441,5998.161610395277,70.352,,26.5,5118007,2.12249880795397,Africa
Libya,1998,8.750508391734881,85.07209607460905,2941.334826565681,3.109,99.12668697789469,5243.590481413819,70.522,,25.7,5196780,2.14799280796174,Africa
Libya,1999,8.457293752793348,84.47527367571823,2858.891690292851,2.97,99.09551629315095,6819.03311397953,70.684,,24.9,5275926,2.0449556489784,Africa
Libya,2000,8.793313637772773,85.73440230842986,2954.0828658141795,2.851,99.11828373301563,7142.7744518150885,70.852,,24.2,5357891,2.0421626891895,Africa
Libya,2001,8.836642938186905,84.68979139710639,2995.865336284512,2.751,99.12458504622303,6266.490972330614,71.038,,23.4,5443248,2.0241960873231,Africa
Libya,2002,8.647907853227455,84.2228115222116,3066.1753951165856,2.671,99.14797725305584,3703.0483081685225,71.244,,22.7,5531089,1.96595455077816,Africa
Libya,2003,8.747749284900562,85.78532616367923,3104.514738512106,2.609,99.16231643506983,4673.14391286115,71.466,,21.9,5620547,1.94786643220399,Africa
Libya,2004,8.819186137536745,86.28797652693888,3141.4375163962304,2.563,99.17569271023919,5800.5979685149805,71.693,86.1,20.9,5710154,1.86591748521331,Africa
Libya,2005,8.986297415209911,87.76071691755656,3065.0450262769687,2.53,99.13547579130226,8163.0107778197325,71.902,,19.8,5798614,1.81349258543602,Africa
Libya,2006,9.049034699582393,88.46145787037753,3052.4249550525305,2.509,99.14138804462182,9336.35666999496,72.063,,18.6,5886872,1.87720936046987,Africa
Libya,2007,8.361671805204102,88.46652946786377,2796.4551707031565,2.497,99.09618760198569,11300.191343677327,72.155,,17.3,5974787,2.00213853604632,Africa
Libya,2008,9.245049472267208,88.70087005941504,2937.6300186111057,2.49,99.1522926831461,14382.576294843284,72.174,,16.1,6058748,1.87579254982476,Africa
Libya,2009,9.452084811437395,,3146.184763442487,2.485,99.20403228267763,10275.266564443973,72.129,,15.1,6133984,1.71951508825856,Africa
Libya,2010,9.997526325648877,,3353.5277732913196,2.478,99.28147734547214,12064.780692421771,72.044,,14.3,6197663,1.56833080600608,Africa
Libya,2011,6.355021473599022,,2190.8103464475603,2.466,98.90275075082447,5554.1791642314965,71.956,,13.9,6247439,2.23072091188462,Africa
Libya,2012,8.381464264407589,,2744.014954460486,2.447,99.08135299050474,13025.281393441324,71.901,,12.9,6285750,1.91286030352224,Africa
Libya,2013,8.9024132964599,,3071.8188634538005,2.423,99.18550596811806,10363.789489455128,71.907,,12.4,6320359,1.71780327046183,Africa
Libya,2014,8.958794329551997,,2808.648236406044,2.392,99.1112963634113,6466.910270143841,71.981,,11.9,6362037,1.75392907784759,Africa
Liechtenstein,1960,,,,,,,,,,16493,,Europe
Liechtenstein,1961,,,,,,,,,,16893,,Europe
Liechtenstein,1962,,,,,,,,,,17289,,Europe
Liechtenstein,1963,,,,,,,,,,17719,,Europe
Liechtenstein,1964,,,,,,,,,,18168,,Europe
Liechtenstein,1965,,,,,,,,,,18649,,Europe
Liechtenstein,1966,,,,,,,,,,19152,,Europe
Liechtenstein,1967,,,,,,,,,,19691,,Europe
Liechtenstein,1968,,,,,,,,,,20235,,Europe
Liechtenstein,1969,,,,,,,,,,20766,,Europe
Liechtenstein,1970,,,,,,4236.73143352991,,,,21266,,Europe
Liechtenstein,1971,,,,,,4827.348498340582,,,,21728,,Europe
Liechtenstein,1972,,,,,,5640.46431359638,,,,22151,,Europe
Liechtenstein,1973,,,,,,7354.102367992696,,,,22563,,Europe
Liechtenstein,1974,,,,,,8440.313295125481,,,,22983,,Europe
Liechtenstein,1975,,,,,,10512.30818231755,,,,23438,,Europe
Liechtenstein,1976,,,,,,11386.64823954884,,,,23931,,Europe
Liechtenstein,1977,,,,,,12413.951090632443,,,,24448,,Europe
Liechtenstein,1978,,,,,,17494.22129064187,,,,24975,,Europe
Liechtenstein,1979,,,,,,19764.353273678742,,,,25459,,Europe
Liechtenstein,1980,,,,,,20661.614267064182,,,,25879,,Europe
Liechtenstein,1981,,,,,,19500.67423435638,,,,26238,,Europe
Liechtenstein,1982,,,,,,19674.79392064014,,,,26536,,Europe
Liechtenstein,1983,,,,,,19561.540552338844,,,,26789,,Europe
Liechtenstein,1984,,,,,,18590.670047605905,,,,27036,,Europe
Liechtenstein,1985,,,,,,19388.705495597922,,,,27288,,Europe
Liechtenstein,1986,,,,,,28279.87835561609,,,,27559,,Europe
Liechtenstein,1987,,,,,,37821.72459817814,,,,27837,,Europe
Liechtenstein,1988,,,,,,41301.06548464443,,,,28129,,Europe
Liechtenstein,1989,,,,,,39368.72708799827,,,,28449,,Europe
Liechtenstein,1990,,,,,,49375.32528265442,,,,28789,,Europe
Liechtenstein,1991,,,,,,50898.59125193601,,,,29159,,Europe
Liechtenstein,1992,,,,,,55195.67926298501,,,,29553,,Europe
Liechtenstein,1993,,,,,,55816.663678855286,,,,29975,,Europe
Liechtenstein,1994,,,,,,64028.0755827749,78.4219512195122,,,30426,,Europe
Liechtenstein,1995,,,,,,78641.88456440534,77.39024390243904,,,30880,,Europe
Liechtenstein,1996,,,,,,79878.56489814931,76.83658536585367,,,31348,,Europe
Liechtenstein,1997,,,,,,72208.93467433912,76.04634146341465,,,31830,,Europe
Liechtenstein,1998,,,,,,76745.4223290707,77.74634146341464,,,32311,,Europe
Liechtenstein,1999,,,,,,81297.14349112203,79.10975609756099,,,32769,,Europe
Liechtenstein,2000,,,,1.57,,74853.93872935402,76.8268292682927,,,33184,,Europe
Liechtenstein,2001,,,,1.52,,74267.48649268478,79.27560975609757,,,33552,,Europe
Liechtenstein,2002,,,,1.47,,79359.8046734863,79.63658536585366,,,33879,,Europe
Liechtenstein,2003,,,,1.36,,89851.9771623056,79.96097560975612,,,34175,,Europe
Liechtenstein,2004,,,,1.44,,100265.95512501535,81.77073170731708,,,34452,,Europe
Liechtenstein,2005,,,,1.49,,105414.4420205485,80.66829268292683,,,34713,,Europe
Liechtenstein,2006,,,,1.43,,114390.59973152021,80.94878048780488,,,34970,,Europe
Liechtenstein,2007,1.770139421302212,,,1.42,,130655.63695973717,81.2951219512195,,,35217,54.4758497276191,Europe
Liechtenstein,2008,1.757463843703307,,,1.43,,143255.98161919325,82.6829268292683,,,35471,54.2002602521037,Europe
Liechtenstein,2009,1.4369524449296052,,,1.71,,126082.49263096911,81.5,,,35727,58.9900293500024,Europe
Liechtenstein,2010,1.528171361893649,,,1.4,,141200.38001027788,81.84146341463416,,,35994,58.6944666541105,Europe
Liechtenstein,2011,1.3135039814840326,,,1.69,,158156.59982579222,81.79268292682929,,,36293,61.4328821752533,Europe
Liechtenstein,2012,1.3019527516045337,,,1.51,,149010.22489866463,82.3829268292683,,,36615,61.921724688055,Europe
Liechtenstein,2013,1.3899929604158772,,,1.45,,173058.31737260194,82.26097560975612,,,36934,60.4687924108355,Europe
Liechtenstein,2014,1.182172312817344,,,1.59,,178845.63101789687,82.07317073170732,,,37223,62.5920262736532,Europe
Lithuania,1960,,,,2.56,,,69.84731707317074,,,2778550,,Europe
Lithuania,1961,,,,2.53,,,70.10268292682929,,,2823550,,Europe
Lithuania,1962,,,,2.45,,,69.09536585365854,,,2863350,,Europe
Lithuania,1963,,,,2.35,,,70.20439024390244,,,2898950,,Europe
Lithuania,1964,,,,2.28,,,71.50902439024391,,,2935200,,Europe
Lithuania,1965,,,,2.23,,,71.32512195121951,,,2971450,,Europe
Lithuania,1966,,,,2.22,,,71.52024390243903,,,3008050,,Europe
Lithuania,1967,,,,2.23,,,71.6039024390244,,21.3,3044400,,Europe
Lithuania,1968,,,,2.24,,,71.31365853658538,,20.6,3078850,,Europe
Lithuania,1969,,,,2.3,,,70.92853658536586,,19.6,3107321,,Europe
Lithuania,1970,,9.60173911331176,,2.4,,,70.80439024390245,,18.1,3139689,,Europe
Lithuania,1971,,9.185852054268244,,2.41,,,71.73536585365855,,16.8,3179041,,Europe
Lithuania,1972,,9.145068251605174,,2.34,,,71.02463414634147,,16.3,3213622,,Europe
Lithuania,1973,,9.227795665350955,,2.22,,,71.33219512195123,,16.8,3244438,,Europe
Lithuania,1974,,9.226161578839248,,2.21,,,71.24414634146342,,17.6,3273894,,Europe
Lithuania,1975,,8.687371501048098,,2.18,,,70.86731707317074,,17.9,3301652,,Europe
Lithuania,1976,,8.78597452764595,,2.18,,,70.95804878048781,,17.8,3328664,,Europe
Lithuania,1977,,8.73456059385158,,2.14,,,70.80951219512195,,17.4,3355036,,Europe
Lithuania,1978,,8.669135406324568,,2.08,,,70.60463414634148,,17.1,3379514,,Europe
Lithuania,1979,,8.723791922237016,,2.05,,,70.48219512195122,,16.6,3397842,,Europe
Lithuania,1980,,8.897491855798199,,1.99,,,70.48219512195122,,16.1,3413202,,Europe
Lithuania,1981,,8.934410854175706,,1.98,,,70.46073170731708,,15.6,3432947,,Europe
Lithuania,1982,,9.046780309579395,,1.97,,,70.8368292682927,,15.1,3457179,,Europe
Lithuania,1983,,8.999185281327096,,2.1,,,70.77780487804878,,14.8,3485192,,Europe
Lithuania,1984,,8.973883663960851,,2.07,,,70.32000000000001,,14.3,3514205,,Europe
Lithuania,1985,,8.96095286214622,,2.08,,,70.50121951219514,,13.7,3544543,,Europe
Lithuania,1986,,9.01438377459602,,2.12,,,72.08073170731707,,12.9,3578914,,Europe
Lithuania,1987,,8.833661140777343,,2.11,,,71.93463414634148,,12,3616367,,Europe
Lithuania,1988,,15.835702514421266,,2.02,,,71.76219512195124,,11.3,3655049,,Europe
Lithuania,1989,,21.3576938082479,,1.98,,,71.42536585365855,98.44127,11.1,3684255,,Europe
Lithuania,1990,,21.307758672442798,4344.1727301196,2.03,75.75342626923339,,71.16073170731708,,11.9,3697838,3.0967785138163,Europe
Lithuania,1991,,22.146829862017846,4601.700154476053,2.01,77.72702808525558,,70.36414634146342,,13.2,3704134,2.88754950331016,Europe
Lithuania,1992,5.985945297901632,20.99334283685648,2978.411205708797,1.97,65.0571060502823,,70.23439024390245,,14.3,3700114,4.60923818865137,Europe
Lithuania,1993,4.750772617160696,26.134960318417598,2472.217417360988,1.74,61.01380458732325,,68.91048780487806,,14.2,3682613,8.89099335562529,Europe
Lithuania,1994,4.746758126013086,28.733620955847,2220.4203608061375,1.57,66.80929516130799,,68.53024390243903,,13.3,3657144,9.82336724476734,Europe
Lithuania,1995,4.465146749802017,32.02491432297091,2401.1201669173256,1.55,59.97047249742079,2168.7960990120914,69.00634146341466,,12,3629102,10.3412667310781,Europe
Lithuania,1996,4.367884611700369,33.29467768028768,2610.0419450951563,1.49,58.61733395132378,2328.1538078313383,70.1080487804878,,10.7,3601613,11.473514207011,Europe
Lithuania,1997,4.290482015094806,33.376266053932504,2490.347642621807,1.47,60.17216696576809,2830.7375333808804,70.9090243902439,,9.8,3575137,11.6195137056217,Europe
Lithuania,1998,4.563434348613865,35.09542057677372,2633.261873857355,1.46,59.25243502307539,3166.8956481411733,71.21951219512195,,9.2,3549331,12.9265928786273,Europe
Lithuania,1999,3.885259168081157,36.13595033456003,2259.6564136701327,1.46,60.26766648663846,3113.5464279561875,71.5707317073171,,8.9,3524238,14.9732739093942,Europe
Lithuania,2000,3.4757290680821686,36.32793456989173,2037.6195587072116,1.39,58.67376982670622,3297.354700841065,72.01951219512195,,8.5,3499536,17.1855643869942,Europe
Lithuania,2001,3.712622788057455,37.70609723267647,2384.742732116752,1.29,57.443716376739054,3530.147337318914,71.65853658536585,99.64575,8.2,3470818,17.5894186276376,Europe
Lithuania,2002,3.817099115410766,35.38639887739314,2574.3533309110744,1.23,53.45321368539062,4146.987927839307,71.76097560975612,,7.9,3443067,17.8896261630838,Europe
Lithuania,2003,3.754816756670814,35.93382359933625,2709.2497598246437,1.26,52.159059038666165,5505.5356688311,72.06097560975611,,7.7,3415213,18.0656440779201,Europe
Lithuania,2004,3.9220935276829803,35.248497871904554,2779.1959017789063,1.27,53.3631103036763,6706.966998439284,71.9609756097561,,7.4,3377075,18.0668032781825,Europe
Lithuania,2005,4.184042090841673,35.137097692875315,2662.800734862129,1.29,59.880211094319925,7863.16200865166,71.25365853658538,,7.2,3322528,17.5096091951111,Europe
Lithuania,2006,4.3298718710520685,34.63004053895663,2666.013335539307,1.33,61.14546617706825,9240.642547974407,71.05609756097562,,6.9,3269909,17.4624281846828,Europe
Lithuania,2007,4.693696085840533,34.27836082005802,2927.2412228661337,1.36,60.97062019751601,12297.915348039623,70.90000000000002,,6.4,3231294,17.0621308375779,Europe
Lithuania,2008,4.692916490397348,34.275243472227466,2975.9119963504827,1.45,60.250677320272416,14961.568175918665,71.81219512195122,,5.9,3198231,18.3338324622482,Europe
Lithuania,2009,3.958100057035976,,2770.8323584945033,1.5,55.37100449456922,11837.391027108608,72.91463414634147,,5.4,3162916,20.0864826899959,Europe
Lithuania,2010,4.348616302939158,,2275.760166494365,1.5,74.29750941702342,11953.938441689057,73.26829268292683,,4.8,3097282,21.4576523593236,Europe
Lithuania,2011,4.553301311211761,,2412.480701690656,1.55,73.87595172744493,14338.643514015463,73.56341463414635,99.8156,4.4,3028115,22.738272612436,Europe
Lithuania,2012,4.629509671584823,,2468.9988161751244,1.6,72.89319445483736,14333.949342811164,73.86341463414635,,4.2,2987773,23.9225824954477,Europe
Lithuania,2013,4.273657237119927,,2356.6450022297818,1.59,70.02233644461592,15705.163985886667,73.91463414634146,,4.1,2957689,26.3425134741084,Europe
Lithuania,2014,4.378090123098507,,2387.275194407794,1.63,67.99374947056347,16534.481983792622,74.5170731707317,,4,2932367,27.7050524829416,Europe
Luxembourg,1960,36.68518329776731,,10523.406694907157,2.29,99.92451651526588,2242.0158166161027,68.44639024390244,,,313970,,Europe
Luxembourg,1961,36.58377755684956,,10534.018210797078,,99.9123934767296,2222.3663663627735,68.73773170731708,,,316845,,Europe
Luxembourg,1962,36.01262665627436,,10414.540919719408,2.37,99.48767596357871,2311.7988489361937,68.99812195121952,,,320750,,Europe
Luxembourg,1963,35.323585313174945,,10465.813020672631,,98.78300810443488,2441.038555300078,69.22307317073172,,,324100,,Europe
Luxembourg,1964,37.54828985507246,,11150.050343249428,2.34,98.19268618982609,2755.6331165327915,69.41104878048782,,25.9,327750,,Europe
Luxembourg,1965,36.81380392156863,,10926.395173453997,2.42,97.93904088788273,2780.09271886584,69.5610243902439,,24.6,331500,,Europe
Luxembourg,1966,34.803525060273444,,10480.606178589078,2.34,97.3875971517582,2900.4332184397813,69.67446341463415,,23.4,333895,,Europe
Luxembourg,1967,33.912046448454454,,10361.972566754726,2.24,97.2177129063678,2909.6606293685777,69.76134146341464,,22.3,334995,,Europe
Luxembourg,1968,36.53351793955635,,11114.667262170611,2.12,97.20080656633077,3175.36736882691,69.83514634146343,,21.2,335850,,Europe
Luxembourg,1969,39.092936296296294,,11974.192592592593,2.02,96.98460145151671,3658.900682968875,69.9048536585366,,20.1,337500,,Europe
Luxembourg,1970,40.532896385599,5.378330662487607,12106.152943500474,1.97,96.56297917027922,4449.540386781923,69.98346341463414,,19,339171,,Europe
Luxembourg,1971,38.552542046194596,5.411292442613348,11863.089588547431,1.95,96.09184349944894,4591.747503133664,70.08143902439025,,18,342421,,Europe
